freq baseline nonperiodic diff
10.896000000 0.560229996827 0.305470527492 0.254759469335
10.914000000 0.560106111839 0.309578042494 0.250528069345
10.932000000 0.559986714618 0.313061405087 0.246925309531
10.950000000 0.559871857795 0.316067087881 0.243804769913
10.968000000 0.559761591563 0.318695723125 0.241065868438
10.986000000 0.559655963649 0.321019095057 0.238636868592
11.004000000 0.559555019292 0.323090056301 0.236464962991
11.022000000 0.559458801224 0.324948581067 0.234510220157
11.040000000 0.559367349657 0.32662560528 0.232741744378
11.058000000 0.559280702271 0.328145545264 0.231135157007
11.076000000 0.559198894205 0.329527998335 0.22967089587
11.094000000 0.559121958063 0.33078892051 0.228333037553
11.112000000 0.559049923909 0.331941460332 0.227108463577
11.130000000 0.558982819276 0.332996560594 0.225986258682
11.148000000 0.558920669178 0.333963399584 0.224957269594
11.166000000 0.558863496122 0.334849718746 0.224013777376
11.184000000 0.55881132013 0.335662068059 0.22314925207
11.202000000 0.558764158755 0.336405990281 0.222358168475
11.220000000 0.558722027114 0.337086158425 0.221635868689
11.238000000 0.558684937908 0.337706476152 0.220978461756
11.256000000 0.558652901458 0.338270147363 0.220382754095
11.274000000 0.558625925736 0.338779718643 0.219846207093
11.292000000 0.558604016405 0.339237095978 0.219366920426
11.310000000 0.558587176848 0.339643534982 0.218943641866
11.328000000 0.558575408215 0.339999601491 0.218575806725
11.346000000 0.558568709461 0.340305096362 0.2182636131
11.364000000 0.558567077386 0.34055893416 0.218008143226
11.382000000 0.558570506678 0.340758959288 0.217811547391
11.400000000 0.558578989957 0.340901673584 0.217677316373
11.418000000 0.558592517818 0.340981834068 0.21761068375
11.436000000 0.558611078873 0.340991853798 0.217619225075
11.454000000 0.558634659795 0.340920894327 0.217713765468
11.472000000 0.558663245364 0.340753458156 0.217909787207
11.490000000 0.558696818503 0.340467139217 0.218229679286
11.508000000 0.558735360327 0.34002889317 0.218706467158
11.526000000 0.558778850182 0.339388571708 0.219390278474
11.544000000 0.558827265683 0.338467089136 0.220360176547
11.562000000 0.558880582758 0.337133269106 0.221747313652
11.580000000 0.558938775686 0.33515458106 0.223784194626
11.598000000 0.559001817133 0.33208036823 0.226921448903
11.616000000 0.55906967819 0.326922288041 0.232147390148
11.634000000 0.55914232841 0.317088597361 0.242053731049
11.652000000 0.559219735844 0.293753124198 0.265466611646
11.670000000 0.559301867071 0.226750640311 0.33255122676
11.688000000 0.559388687233 0.337188851304 0.222199835929
11.706000000 0.559480160069 0.372805028258 0.186675131811
11.724000000 0.559576247942 0.370320749363 0.18925549858
11.742000000 0.559676911873 0.367104439826 0.192572472047
11.760000000 0.559782111565 0.364828034439 0.194954077125
11.778000000 0.559891805435 0.363280036275 0.19661176916
11.796000000 0.56000595064 0.362228470623 0.197777480017
11.814000000 0.560124503104 0.361520378766 0.198604124338
11.832000000 0.560247417543 0.361057972158 0.199189445385
11.850000000 0.560374647488 0.360776315486 0.199598332002
11.868000000 0.560506145314 0.360629181605 0.199876963709
11.886000000 0.56064186226 0.360580023233 0.200061839027
11.904000000 0.560781748451 0.360595465589 0.200186282862
11.922000000 0.560925752925 0.360639567482 0.200286185443
11.940000000 0.561073823651 0.360667463806 0.200406359845
11.958000000 0.561225907554 0.360616919685 0.200608987869
11.976000000 0.561381950534 0.36039579303 0.200986157503
11.994000000 0.561541897485 0.35986227766 0.201679619825
12.012000000 0.561705692322 0.358792783965 0.202912908357
12.030000000 0.561873277995 0.356828984021 0.205044293974
12.048000000 0.562044596513 0.353390692634 0.208653903879
12.066000000 0.562219588963 0.347536436339 0.214683152625
12.084000000 0.56239819553 0.33775762307 0.22464057246
12.102000000 0.562580355515 0.321736523686 0.24084383183
12.120000000 0.562766007358 0.296260663101 0.266505344257
12.138000000 0.562955088656 0.257844864263 0.305110224394
12.156000000 0.563147536183 0.204832439454 0.358315096729
12.174000000 0.563343285907 0.140491894959 0.422851390948
12.192000000 0.563542273016 0.0742554401498 0.489286832866
12.210000000 0.563744431931 0.0293148314178 0.534429600513
12.228000000 0.563949696332 0.057289426815 0.506660269517
12.246000000 0.564157999172 0.0964534411093 0.467704558062
12.264000000 0.564369272702 0.128138134452 0.43623113825
12.282000000 0.564583448489 0.152690644025 0.411892804464
12.300000000 0.564800457437 0.171607098812 0.393193358625
12.318000000 0.565020229808 0.186227531182 0.378792698626
12.336000000 0.565242695241 0.197585765629 0.367656929612
12.354000000 0.565467782775 0.206446276104 0.35902150667
12.372000000 0.56569542087 0.213368308192 0.352327112678
12.390000000 0.565925537428 0.218761776013 0.347163761415
12.408000000 0.566158059813 0.222929383429 0.343228676384
12.426000000 0.566392914878 0.226096815024 0.340296099854
12.444000000 0.566630028979 0.228434017181 0.338196011798
12.462000000 0.566869328005 0.230070168028 0.336799159977
12.480000000 0.567110737398 0.23110426167 0.336006475729
12.498000000 0.567354182175 0.231612656934 0.33574152524
